0.00000000 5.00000000 1670.81197667
0.00000220 4.99632421 1671.60078798
0.00000440 4.99264669 1672.39081190
0.00000660 4.98896743 1673.18205159
0.00000880 4.98528643 1673.97451021
0.00001100 4.98160369 1674.76819093
0.00001320 4.97791920 1675.56309692
0.00001540 4.97423296 1676.35923140
0.00001760 4.97054497 1677.15659755
0.00001980 4.96685522 1677.95519860
0.00002200 4.96316372 1678.75503778
0.00002420 4.95947046 1679.55611832
0.00002640 4.95577544 1680.35844348
0.00002860 4.95207865 1681.16201652
0.00003080 4.94838009 1681.96684073
0.00003300 4.94467977 1682.77291939
0.00003520 4.94097767 1683.58025579
0.00003740 4.93727379 1684.38885326
0.00003960 4.93356813 1685.19871511
0.00004180 4.92986070 1686.00984469
0.00004400 4.92615147 1686.82224535
0.00004620 4.92244047 1687.63592044
0.00004840 4.91872767 1688.45087335
0.00005060 4.91501307 1689.26710745
0.00005280 4.91129669 1690.08462615
0.00005500 4.90757850 1690.90343287
0.00005720 4.90385851 1691.72353102
0.00005940 4.90013672 1692.54492404
0.00006160 4.89641312 1693.36761539
0.00006380 4.89268771 1694.19160853
0.00006600 4.88896049 1695.01690694
0.00006820 4.88523146 1695.84351410
0.00007040 4.88150060 1696.67143352
0.00007260 4.87776792 1697.50066871
0.00007480 4.87403342 1698.33122320
0.00007700 4.87029709 1699.16310054
0.00007920 4.86655893 1699.99630428
0.00008140 4.86281894 1700.83083798
0.00008360 4.85907711 1701.66670524
0.00008580 4.85533345 1702.50390965
0.00008800 4.85158794 1703.34245481
0.00009020 4.84784059 1704.18234436
0.00009240 4.84409138 1705.02358192
0.00009460 4.84034033 1705.86617115
0.00009680 4.83658743 1706.71011571
0.00009900 4.83283266 1707.55541928
0.00010120 4.82907604 1708.40208555
0.00010340 4.82531756 1709.25011824
0.00010560 4.82155721 1710.09952105
0.00010780 4.81779499 1710.95029774
0.00011000 4.81403090 1711.80245203
0.00011220 4.81026493 1712.65598770
0.00011440 4.80649709 1713.51090853
0.00011660 4.80272737 1714.36721831
0.00011880 4.79895576 1715.22492084
0.00012100 4.79518226 1716.08401995
0.00012320 4.79140688 1716.94451947
0.00012540 4.78762960 1717.80642325
0.00012760 4.78385043 1718.66973516
0.00012980 4.78006935 1719.53445908
0.00013200 4.77628638 1720.40059891
0.00013420 4.77250150 1721.26815855
0.00013640 4.76871471 1722.13714193
0.00013860 4.76492600 1723.00755299
0.00014080 4.76113539 1723.87939570
0.00014300 4.75734285 1724.75267401
0.00014520 4.75354840 1725.62739192
0.00014740 4.74975202 1726.50355343
0.00014960 4.74595371 1727.38116256
0.00015180 4.74215347 1728.26022334
0.00015400 4.73835130 1729.14073983
0.00015620 4.73454719 1730.02271607
0.00015840 4.73074114 1730.90615617
0.00016060 4.72693314 1731.79106421
0.00016280 4.72312320 1732.67744431
0.00016500 4.71931131 1733.56530060
0.00016720 4.71549747 1734.45463722
0.00016940 4.71168167 1735.34545833
0.00017160 4.70786391 1736.23776812
